,unit_id,ever_treated,ts,gain_rate,time_period
22231,846,True,13,0.0,681.0
22232,848,False,-14,9.0,574.0
22233,848,False,-13,50.0,575.0
22234,848,False,-12,16.0,576.0
22235,848,False,-11,12.0,577.0
22236,848,False,-10,12.0,578.0
22237,848,False,-9,10.0,579.0
22238,848,False,-8,16.0,580.0
22239,848,False,-7,6.0,581.0
22240,848,False,-6,5.0,582.0
22241,848,False,-5,4.0,583.0
22242,848,False,-4,9.0,584.0
22243,848,False,-3,6.0,585.0
22244,848,False,-2,13.0,586.0
22245,848,False,-1,3.0,587.0
22246,848,False,0,1.0,588.0
22247,848,False,1,1.0,589.0
22248,848,False,2,5.0,590.0
22249,848,False,3,2.0,591.0
22250,848,False,4,0.0,592.0
22251,848,False,5,0.0,593.0
22252,848,False,6,3.0,594.0
22253,848,False,7,3.0,595.0
22254,848,False,8,2.0,596.0
22255,848,False,9,1.0,597.0
22256,848,False,10,4.0,598.0
22257,848,False,11,0.0,599.0
22258,848,False,12,2.0,600.0
22259,848,False,13,1.0,601.0
22260,848,True,-14,1.0,574.0
22261,848,True,-13,6.0,575.0
22262,848,True,-12,1.0,576.0
22263,848,True,-11,2.0,577.0
22264,848,True,-10,0.0,578.0
22265,848,True,-9,1.0,579.0
22266,848,True,-8,0.0,580.0
22267,848,True,-7,0.0,581.0
22268,848,True,-6,0.0,582.0
22269,848,True,-5,1.0,583.0
22270,848,True,-4,3.0,584.0
22271,848,True,-3,2.0,585.0
22272,848,True,-2,0.0,586.0
22273,848,True,-1,0.0,587.0
22274,848,True,0,0.0,588.0
22275,848,True,1,0.0,589.0
22276,848,True,2,0.0,590.0
22277,848,True,3,1.0,591.0
22278,848,True,4,0.0,592.0
22279,848,True,5,0.0,593.0
22280,848,True,6,0.0,594.0
22281,848,True,7,0.0,595.0
22282,848,True,8,0.0,596.0
22283,848,True,9,0.0,597.0
22284,848,True,10,0.0,598.0
22285,848,True,11,1.0,599.0
22286,848,True,12,0.0,600.0
22287,848,True,13,0.0,601.0
22288,849,False,-14,0.0,574.0
22289,849,False,-13,0.0,575.0
